countryCode,bathingWaterIdentifier,groupIdentifier,bathingWaterName,bathingWaterType,geographicalConstraint,lon,lat,bwProfile,season,quality,monitoringCalendar,management
DE,DEBB_PR_0118,,HOHENJESARSCHER SEE ALT ZESCHDORF,lakeBathingWater,FALSE,14.4415,52.4282,https://badestellen.brandenburg.de/home/-/bereich/liste/alt-zeschdorf-118,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0057,,MIERSDORFER SEE ZEUTHEN FREIBAD,lakeBathingWater,FALSE,13.6051,52.3394,https://badestellen.brandenburg.de/home/-/bereich/liste/zeuthen-freibad-57,2020.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0240,,SABINENSEE WILLMINE,lakeBathingWater,FALSE,13.7711,53.1189,https://badestellen.brandenburg.de/home/-/bereich/liste/willmine-240,2020.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0241,,SCHUMELLENSEE BOITZENBURG,lakeBathingWater,FALSE,13.5797,53.2554,https://badestellen.brandenburg.de/home/-/bereich/liste/boitzenburg-241,2020.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0269,,MUEHLENSEE SCHWANEBERG,lakeBathingWater,FALSE,14.1148,53.3229,https://badestellen.brandenburg.de/home/-/bereich/liste/schwaneberg-269,2020.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0001,,BERNSTEINSEE RUHLSDORF STRAND,lakeBathingWater,FALSE,13.5702,52.8222,https://badestellen.brandenburg.de/home/-/bereich/liste/ruhlsdorf-strand-1,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0002,,GAMENSEE TIEFENSEE CP,lakeBathingWater,FALSE,13.8508,52.6781,https://badestellen.brandenburg.de/home/-/bereich/liste/tiefensee-campingplatz-country-camping-2,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0003,,GORINSEE SCHOENWALDE BADEWIESE AM CAMPINGPLATZ,lakeBathingWater,FALSE,13.4742,52.6864,https://badestellen.brandenburg.de/home/-/bereich/liste/schoenwalde-badewiese-am-campingplatz-3,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0004,,GRIMNITZSEE JOACHIMSTHAL FERIENDORF,lakeBathingWater,FALSE,13.7662,52.9725,https://badestellen.brandenburg.de/home/-/bereich/liste/joachimsthal-feriendorf-4,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0005,,GRIMNITZSEE JOACHIMSTHAL LIEGEWIESE,lakeBathingWater,FALSE,13.7622,52.9791,https://badestellen.brandenburg.de/home/-/bereich/liste/joachimsthal-strandbad-5,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0006,,GROSSER WUKENSEE BIESENTHAL STRANDBAD,lakeBathingWater,FALSE,13.6114,52.7741,https://badestellen.brandenburg.de/home/-/bereich/liste/biesenthal-strandbad-6,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0007,,LIEPNITZSEE LANKE WALDBAD,lakeBathingWater,FALSE,13.4936,52.7422,https://badestellen.brandenburg.de/home/-/bereich/liste/lanke-waldbad-7,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0008,,OBERSEE LANKE BADEWIESE,lakeBathingWater,FALSE,13.5558,52.7611,https://badestellen.brandenburg.de/home/-/bereich/liste/lanke-badewiese-8,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0009,,PARSTEINER SEE BRODOWIN PEHLITZ CP,lakeBathingWater,FALSE,14.0064,52.9133,https://badestellen.brandenburg.de/home/-/bereich/liste/brodowin-pehlitz-campingplatz-pehlitz-werder-9,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0010,,PARSTEINER SEE PARSTEIN CP,lakeBathingWater,FALSE,14.0266,52.9209,https://badestellen.brandenburg.de/home/-/bereich/liste/parstein-campingplatz-am-parsteiner-see-10,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0011,,STOLZENHAGENER SEE STOLZENHAGEN STRANDBAD,lakeBathingWater,FALSE,13.4403,52.7605,https://badestellen.brandenburg.de/home/-/bereich/liste/stolzenhagen-strandbad-11,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0012,,UEDERSEE FINOWFURT FERIENPARK,lakeBathingWater,FALSE,13.6609,52.8574,https://badestellen.brandenburg.de/home/-/bereich/liste/finowfurt-ferienpark-uedersee-camp-12,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0013,,WANDLITZSEE WANDLITZ STRANDBAD,lakeBathingWater,FALSE,13.4713,52.7562,https://badestellen.brandenburg.de/home/-/bereich/liste/wandlitz-strandbad-13,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0014,,WERBELLINSEE EICHHORST BEROLINA CAMPINGPARADIES,lakeBathingWater,FALSE,13.6618,52.9032,https://badestellen.brandenburg.de/home/-/bereich/liste/eichhorst-berolina-campingparadies-14,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0015,,WERBELLINSEE JOACHIMSTHAL CP,lakeBathingWater,FALSE,13.668,52.9113,https://badestellen.brandenburg.de/home/-/bereich/liste/joachimsthal-campingplatz-am-spring-15,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0016,,WERBELLINSEE JOACHIMSTHAL LIEGEWIESE AM STEIN,lakeBathingWater,FALSE,13.7416,52.9581,https://badestellen.brandenburg.de/home/-/bereich/liste/joachimsthal-badewiese-am-stein-16,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0017,,WERBELLINSEE JOACHIMSTHAL EJB SEEZEIT RESORT,lakeBathingWater,FALSE,13.7238,52.9217,https://badestellen.brandenburg.de/home/-/bereich/liste/joachimsthal-ejb-17,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0018,,WERBELLINSEE JOACHIMSTHAL HOLZABLAGE MICHEN,lakeBathingWater,FALSE,13.719,52.9491,https://badestellen.brandenburg.de/home/-/bereich/liste/joachimsthal-holzablage-michen-18,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0019,,BEETZSEE MASSOWBURG,lakeBathingWater,FALSE,12.5627,52.4277,https://badestellen.brandenburg.de/home/-/bereich/liste/massowburg-19,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0020,,BREITLINGSEE MALGE,lakeBathingWater,FALSE,12.4779,52.3702,https://badestellen.brandenburg.de/home/-/bereich/liste/malge-20,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0021,,GROSSER WENDSEE WENDSEEUFER,lakeBathingWater,FALSE,12.4076,52.403,https://badestellen.brandenburg.de/home/-/bereich/liste/wendseeufer-ot-plaue-21,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0022,,MOESERSCHER SEE BRANDENBURG OT KIRCHMOESER ARKE,lakeBathingWater,FALSE,12.4332,52.3752,https://badestellen.brandenburg.de/home/-/bereich/liste/brandenburg-an-der-havel-ot-kirchmoeser-arke-22,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0023,,PLAUER SEE CAMPING UND FERIENPARK AM PLAUER SEE,lakeBathingWater,FALSE,12.4373,52.3989,https://badestellen.brandenburg.de/home/-/bereich/liste/camping-und-ferienpark-am-plauer-see-23,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0024,,BADESEE BAD ERNA SCHOENBORN OT LINDENA HAUPTTEICH,lakeBathingWater,FALSE,13.5634,51.593,https://badestellen.brandenburg.de/home/-/bereich/liste/schoenborn-ot-lindena-bad-erna-24,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0025,,BADESEE RUECKERSDORF RUECKERSDORF HAUPTSTRAND,lakeBathingWater,FALSE,13.5772,51.574,https://badestellen.brandenburg.de/home/-/bereich/liste/rueckersdorf-hauptstrand-25,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0026,,WALDBAD ZEISCHA AM RETTUNGSTURM,lakeBathingWater,FALSE,13.4511,51.502,https://badestellen.brandenburg.de/home/-/bereich/liste/am-rettungsturm-26,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0027,,GRUENEWALDER LAUCH GORDEN,lakeBathingWater,FALSE,13.6561,51.5183,https://badestellen.brandenburg.de/home/-/bereich/liste/strandbereich-gorden-27,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0028,,FALKENBERG KIEBITZ OSTSTRAND UFERBEREICH,lakeBathingWater,FALSE,13.2612,51.59876,https://badestellen.brandenburg.de/home/-/bereich/liste/am-rettungsturm-28,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0031,,BADESEE BRANDIS AIR FORCE BEACH BRANDIS,lakeBathingWater,FALSE,13.1656,51.791,https://badestellen.brandenburg.de/home/-/bereich/liste/air-force-beach-31,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0032,,"HELENESEE, FRANKFURT(ODER), HAUPTSTRAND",lakeBathingWater,FALSE,14.4983,52.2753,https://badestellen.brandenburg.de/home/-/bereich/liste/frankfurt-oder-hauptstrand-32,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0033,,"HELENESEE, FRANKFURT(ODER), OSTSTRAND",lakeBathingWater,FALSE,14.5104,52.2734,https://badestellen.brandenburg.de/home/-/bereich/liste/frankfurt-oder-oststrand-33,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0034,,"HELENESEE, FRANKFURT(ODER), WESTSTRAND (FKK)",lakeBathingWater,FALSE,14.4814,52.2696,https://badestellen.brandenburg.de/home/-/bereich/liste/frankfurt-oder-weststrand-fkk-34,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0035,,HAVEL KETZINER HAVELSTRAND,riverBathingWater,FALSE,12.8459,52.4702,https://badestellen.brandenburg.de/home/-/bereich/liste/ketzin-havel-strandbad-35,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0036,,HOHENNAUENER SEE HOHENNAUEN,lakeBathingWater,FALSE,12.3414,52.6654,https://badestellen.brandenburg.de/home/-/bereich/liste/hohennauen-36,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0037,,HOHENNAUENER SEE SEMLIN BAUERNDEICH,lakeBathingWater,FALSE,12.3933,52.6611,https://badestellen.brandenburg.de/home/-/bereich/liste/semlin-bauerndeich-37,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0038,,HOHENNAUENER SEE FERCHESAR DRANSESCHLUCHT,lakeBathingWater,FALSE,12.4313,52.6493,https://badestellen.brandenburg.de/home/-/bereich/liste/ferchesar-dranseschlucht-38,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0039,,HOHENNAUENER SEE WASSERSUPPE,lakeBathingWater,FALSE,12.3769,52.6683,https://badestellen.brandenburg.de/home/-/bereich/liste/wassersuppe-39,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0040,,HOHENNAUENER SEE FERCHESAR ZELTPLATZ,lakeBathingWater,FALSE,12.432,52.6512,https://badestellen.brandenburg.de/home/-/bereich/liste/ferchesar-zeltplatz-40,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0041,,KLESSENER SEE KLESSEN,lakeBathingWater,FALSE,12.4802,52.7336,https://badestellen.brandenburg.de/home/-/bereich/liste/klessen-41,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0042,,NYMPHENSEE BRIESELANG,lakeBathingWater,FALSE,13.0177,52.5828,https://badestellen.brandenburg.de/home/-/bereich/liste/brieselang-42,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0043,,BRIESENER SEE BRIESENSEE,lakeBathingWater,FALSE,14.0238,51.963,https://badestellen.brandenburg.de/home/-/bereich/liste/briesensee-43,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0044,,FRAUENSEE KIEZ FRAUENSEE GRAEBENDORF,lakeBathingWater,FALSE,13.7306,52.2222,https://badestellen.brandenburg.de/home/-/bereich/liste/kiez-frauensee-graebendorf-44,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0046,,GROSS LEUTHENER SEE GROSS LEUTHEN,lakeBathingWater,FALSE,14.0404,52.0406,https://badestellen.brandenburg.de/home/-/bereich/liste/gross-leuthen-46,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0047,,KOERBISKRUGER TONSEE BESTENSEE,lakeBathingWater,FALSE,13.671,52.2568,https://badestellen.brandenburg.de/home/-/bereich/liste/bestensee-47,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0048,,HOELZENER SEE KIEZ HOELZENER SEE GRAEBENDORF,lakeBathingWater,FALSE,13.7076,52.1973,https://badestellen.brandenburg.de/home/-/bereich/liste/kiez-hoelzener-see-graebendorf-48,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0049,,HORSTTEICH BORNSDORF,lakeBathingWater,FALSE,13.7113,51.7832,https://badestellen.brandenburg.de/home/-/bereich/liste/bornsdorf-49,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0050,,KIESSEE II BESTENSEE LIEGEWIESE,lakeBathingWater,FALSE,13.615,52.2324,https://badestellen.brandenburg.de/home/-/bereich/liste/bestensee-liegewiese-50,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0051,,KLEIN KOERISER SEE GROSS KOERIS OT KLEIN KOERIS JUGENDHERBERGE,lakeBathingWater,FALSE,13.6803,52.1693,https://badestellen.brandenburg.de/home/-/bereich/liste/gross-koeris-ot-klein-koeris-jugendherberge-51,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0052,,KOETHENER SEE KOETHEN JUGENDHERBERGE,lakeBathingWater,FALSE,13.8071,52.0788,https://badestellen.brandenburg.de/home/-/bereich/liste/koethen-jugendherberge-52,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0053,,KRIMNICKSEE KOENIGS WUSTERHAUSEN OT NEUE MUEHLE,lakeBathingWater,FALSE,13.6614,52.2935,https://badestellen.brandenburg.de/home/-/bereich/liste/koenigs-wusterhausen-ot-neue-muehle-53,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0054,,KROSSINSEE WERNSDORF,lakeBathingWater,FALSE,13.6948,52.3632,https://badestellen.brandenburg.de/home/-/bereich/liste/wernsdorf-54,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0055,,KRUMMER SEE KRUMMENSEE,lakeBathingWater,FALSE,13.6052,52.2681,https://badestellen.brandenburg.de/home/-/bereich/liste/krummensee-55,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0056,,LANGER SEE DOLGENBRODT,lakeBathingWater,FALSE,13.7773,52.2385,https://badestellen.brandenburg.de/home/-/bereich/liste/dolgenbrodt-56,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0058,,MOCHOWSEE LAMSFELD CAMPINGPLATZ,lakeBathingWater,FALSE,14.2143,51.9815,https://badestellen.brandenburg.de/home/-/bereich/liste/lamsfeld-campingplatz-58,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0059,,MOTZENER SEE MOTZEN,lakeBathingWater,FALSE,13.5809,52.2137,https://badestellen.brandenburg.de/home/-/bereich/liste/motzen-59,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0060,,NEUENDORFER SEE HOHENBRUECK,lakeBathingWater,FALSE,13.942,52.1235,https://badestellen.brandenburg.de/home/-/bereich/liste/hohenbrueck-60,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0061,,PAETZER VORDERSEE PAETZ,lakeBathingWater,FALSE,13.6628,52.2289,https://badestellen.brandenburg.de/home/-/bereich/liste/paetz-61,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0062,,SCHWERINER SEE SCHWERIN,lakeBathingWater,FALSE,13.6379,52.1566,https://badestellen.brandenburg.de/home/-/bereich/liste/schwerin-62,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0063,,SCHWIELOCHSEE GOYATZ,lakeBathingWater,FALSE,14.1779,52.0205,https://badestellen.brandenburg.de/home/-/bereich/liste/goyatz-63,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0064,,SCHWIELOCHSEE JESSERN,lakeBathingWater,FALSE,14.1921,52.0165,https://badestellen.brandenburg.de/home/-/bereich/liste/jessern-64,2019.0,2 - Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0065,,SCHWIELOCHSEE RESSEN ZAUE CAMPINGPLATZ ZAUE,lakeBathingWater,FALSE,14.1977,52.0509,https://badestellen.brandenburg.de/home/-/bereich/liste/ressen-zaue-campingplatz-zaue-65,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0066,,SPREE NATURBADESTELLE LUEBBEN STEINKIRCHEN,riverBathingWater,FALSE,13.9006,51.9349,https://badestellen.brandenburg.de/home/-/bereich/liste/naturbadestelle-luebben-steinkirchen-66,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0067,,TEUPITZER SEE TEUPITZ,lakeBathingWater,FALSE,13.6063,52.1303,https://badestellen.brandenburg.de/home/-/bereich/liste/teupitz-67,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0068,,TEUPITZER SEE EGSDORF,lakeBathingWater,FALSE,13.5896,52.1326,https://badestellen.brandenburg.de/home/-/bereich/liste/teupitz-suedufer-68,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0069,,TODNITZSEE BESTENSEE,lakeBathingWater,FALSE,13.6471,52.2496,https://badestellen.brandenburg.de/home/-/bereich/liste/bestensee-69,2019.0,2 - Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0070,,TONSEE GROSS KOERIS OT KLEIN KOERIS,lakeBathingWater,FALSE,13.6851,52.1613,https://badestellen.brandenburg.de/home/-/bereich/liste/gross-koeris-ot-klein-koeris-70,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0071,,WOLZIGER SEE KOLBERG,lakeBathingWater,FALSE,13.807,52.2468,https://badestellen.brandenburg.de/home/-/bereich/liste/kolberg-71,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0072,,WOLZIGER SEE WOLZIG,lakeBathingWater,FALSE,13.8245,52.2718,https://badestellen.brandenburg.de/home/-/bereich/liste/wolzig-72,2019.0,2 - Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0073,,ZEUTHENER SEE EICHWALDE,lakeBathingWater,FALSE,13.6439,52.3699,https://badestellen.brandenburg.de/home/-/bereich/liste/eichwalde-73,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0074,,ZIESTSEE BINDOW,lakeBathingWater,FALSE,13.7491,52.2651,https://badestellen.brandenburg.de/home/-/bereich/liste/bindow-74,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0076,,FLAKENSEE WOLTERSDORF ZELTPLATZ E 42,lakeBathingWater,FALSE,13.7675,52.4343,https://badestellen.brandenburg.de/home/-/bereich/liste/woltersdorf-campingplatz-e-42-76,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0077,,GLOWER SEE LEISSNITZ OT GLOWE,lakeBathingWater,FALSE,14.1999,52.0903,https://badestellen.brandenburg.de/home/-/bereich/liste/leissnitz-ot-glowe-77,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0079,,GROSSER MUELLROSER SEE MUELLROSE FREIBAD,lakeBathingWater,FALSE,14.4155,52.2424,https://badestellen.brandenburg.de/home/-/bereich/liste/muellrose-freibad-79,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0080,,GROSSER MUELLROSER SEE MUELLROSE STRANDBAD,lakeBathingWater,FALSE,14.4226,52.2336,https://badestellen.brandenburg.de/home/-/bereich/liste/muellrose-strandbad-80,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0081,,GROSSER TREPPELSEE BREMSDORF ZELTPLATZ,lakeBathingWater,FALSE,14.4562,52.1368,https://badestellen.brandenburg.de/home/-/bereich/liste/bremsdorf-zeltplatz-81,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0082,,KALKSEE WOLTERSDORF RICHARD WAGNER STR,lakeBathingWater,FALSE,13.7644,52.4592,https://badestellen.brandenburg.de/home/-/bereich/liste/woltersdorf-richard-wagner-strasse-82,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0083,,KIESSEE KAGEL ZELTPLATZ E40,lakeBathingWater,FALSE,13.8758,52.4379,https://badestellen.brandenburg.de/home/-/bereich/liste/kagel-zeltplatz-e-40-83,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0084,,MOELLENSEE KAGEL GRUENHEIDE ZELTPLATZ E37,lakeBathingWater,FALSE,13.8652,52.4477,https://badestellen.brandenburg.de/home/-/bereich/liste/kagel-gruenheide-zeltplatz-e-37-84,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0085,,PEETZSEE GRUENHEIDE ZELTPLATZ E34,lakeBathingWater,FALSE,13.8364,52.4228,https://badestellen.brandenburg.de/home/-/bereich/liste/gruenheide-zeltplatz-e-34-85,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0087,,RANZIGER SEE RANZIG,lakeBathingWater,FALSE,14.1925,52.1136,https://badestellen.brandenburg.de/home/-/bereich/liste/ranzig-87,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0088,,SCHARMUETZELSEE BAD SAAROW CECILIENPARK,lakeBathingWater,FALSE,14.0575,52.2774,https://badestellen.brandenburg.de/home/-/bereich/liste/bad-saarow-cecilienpark-88,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0089,,SCHARMUETZELSEE BAD SAAROW PIESKOW,lakeBathingWater,FALSE,14.0482,52.2486,https://badestellen.brandenburg.de/home/-/bereich/liste/bad-saarow-pieskow-89,2019.0,2 - Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0090,,SCHARMUETZELSEE BAD SAAROW STRANDBAD MITTE,lakeBathingWater,FALSE,14.051,52.291,https://badestellen.brandenburg.de/home/-/bereich/liste/bad-saarow-strandbad-mitte-90,2019.0,2 - Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0092,,SCHARMUETZELSEE DIENSDORF,lakeBathingWater,FALSE,14.0483,52.2319,https://badestellen.brandenburg.de/home/-/bereich/liste/diensdorf-92,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0093,,SCHARMUETZELSEE WENDISCH RIETZ CP SCHWARZHORN,lakeBathingWater,FALSE,14.0204,52.2208,https://badestellen.brandenburg.de/home/-/bereich/liste/wendisch-rietz-campingplatz-schwarzhorn-93,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0094,,SCHARMUETZELSEE WENDISCH RIETZ FERIENPARK,lakeBathingWater,FALSE,14.0142,52.2138,https://badestellen.brandenburg.de/home/-/bereich/liste/wendisch-rietz-ferienpark-94,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0095,,SCHERVENZSEE SCHERNSDORF BUNGALOWS,lakeBathingWater,FALSE,14.4447,52.1823,https://badestellen.brandenburg.de/home/-/bereich/liste/schernsdorf-bungalows-95,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0096,,SCHWIELOCHSEE CP TREBATSCH SAWAL,lakeBathingWater,FALSE,14.1996,52.0649,https://badestellen.brandenburg.de/home/-/bereich/liste/campingplatz-trebatsch-sawall-96,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0097,,SCHWIELOCHSEE NIEWISCH,lakeBathingWater,FALSE,14.2121,52.066,https://badestellen.brandenburg.de/home/-/bereich/liste/niewisch-97,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0098,,SPREE BERKENBRUECK,riverBathingWater,FALSE,14.1486,52.348,https://badestellen.brandenburg.de/home/-/bereich/liste/berkenbrueck-98,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0099,,SPREE BEESKOW SPREEPARK,riverBathingWater,FALSE,14.2428,52.1649,https://badestellen.brandenburg.de/home/-/bereich/liste/beeskow-spreepark-99,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0100,,SPRINGSEE LIMSDORF,lakeBathingWater,FALSE,13.9931,52.172,https://badestellen.brandenburg.de/home/-/bereich/liste/limsdorf-100,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0101,,STOERITZSEE SPREEAU,lakeBathingWater,FALSE,13.85,52.3815,https://badestellen.brandenburg.de/home/-/bereich/liste/spreeau-stoeritzland-101,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0102,,STORKOWER SEE DAHMSDORF,lakeBathingWater,FALSE,13.9872,52.2334,https://badestellen.brandenburg.de/home/-/bereich/liste/dahmsdorf-102,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0103,,STORKOWER SEE STORKOW STRANDBAD,lakeBathingWater,FALSE,13.942,52.2592,https://badestellen.brandenburg.de/home/-/bereich/liste/storkow-strandbad-103,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0104,,STORKOWER SEE STORKOW WOLFSWINKEL,lakeBathingWater,FALSE,13.9613,52.2542,https://badestellen.brandenburg.de/home/-/bereich/liste/storkow-wolfswinkel-104,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0105,,TIEFER SEE RANZIG,lakeBathingWater,FALSE,14.2017,52.1307,https://badestellen.brandenburg.de/home/-/bereich/liste/ranzig-105,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0106,,TIEFER SEE GRUBENSEE LIMSDORF,lakeBathingWater,FALSE,13.9953,52.1585,https://badestellen.brandenburg.de/home/-/bereich/liste/limsdorf-106,2019.0,1 - Excellent,1 - Implemented,1 - Continuously monitored
